home_energy_wh,outside_temp_C,vehicle_mpg,vehicle_weight,total_carbon_impact
70,2.4,15.5,4140.0,42.18572394030316
70,2.6,28.0,2279.0,34.23332546448644
70,2.8,29.5,2815.0,26.9543007036367
90,3.0,19.9,1963.0,41.29099020828061
70,3.2,22.0,2220.0,40.705901654834086
70,3.16666666666667,37.2,3445.0,37.987925044831215
70,3.13333333333333,13.0,2542.0,46.31330298366693
130,3.1,14.0,3160.0,72.79308010205843
90,3.06666666666667,14.0,2615.0,43.21672970564108
90,3.03333333333333,25.0,2405.0,43.434204597455626
90,3.0,17.5,1800.0,40.68547119489539
100,3.03333333333333,18.0,2640.0,46.0049449168411
100,3.06666666666667,18.5,2945.0,53.551886647864656
100,3.1,16.5,1760.0,53.046635643295986
80,3.13333333333333,36.0,2300.0,32.683898326579104
80,3.16666666666667,19.9,2962.0,39.30050292693496
60,3.2,20.5,2451.0,25.616617947521213
40,3.2333333333333294,17.7,3102.0,28.533257377735787
50,3.2666666666666706,17.5,1940.0,27.330409145201315
50,3.3,20.5,2144.0,40.16342967852767
30,3.3333333333333295,21.0,3785.0,19.234215123156595
30,3.36666666666667,16.2,2625.0,28.99789699619729
30,3.4,19.4,2335.0,27.022889707769853
30,3.4,16.0,3609.0,24.604716995497512
50,3.4,19.0,1985.0,23.968554313433255
40,3.4,33.0,2126.0,15.751988121224658
50,3.4,40.9,4502.0,22.425897397119975
50,3.4,29.0,2789.0,28.228360628202235
40,3.4,29.0,2255.0,29.472222791210605
50,3.36666666666667,19.9,1825.0,20.587131518520124
50,3.3333333333333295,16.0,1970.0,24.45108034543541
50,3.3,21.5,4422.0,29.543531567156823
50,3.2666666666666706,20.5,3155.0,27.78963904629049
40,3.2333333333333294,25.8,3850.0,24.235201621388153
50,3.2,13.0,1963.0,24.577391582351932
40,3.25,24.0,2933.0,21.536855689543952
50,3.3,26.0,1950.0,23.088592724915824
40,3.35,27.2,2790.0,22.157824858020277
30,3.4,33.5,1836.0,11.429159877594891
40,3.45,19.9,2745.0,21.593758824638666
20,3.5,23.0,3892.0,13.062781224057368
40,3.41666666666667,29.8,3962.0,11.223814948253207
50,3.3333333333333295,12.0,1985.0,36.405024499344556
40,3.25,31.5,2100.0,16.22978647356241
50,3.16666666666667,18.0,3012.0,28.80100344991648
40,3.0833333333333295,23.8,2755.0,25.835639480975487
50,3.0,27.2,2890.0,26.364464430254667
50,2.91666666666667,28.4,3605.0,28.35528696261323
50,2.8333333333333295,33.5,3015.0,26.94141687959313
50,2.75,26.0,4060.0,30.57593584738878
50,2.66666666666667,13.0,4325.0,27.604881253638784
40,2.5833333333333295,13.0,1975.0,21.120512900132795
40,2.5,20.2,2150.0,17.090444983545748
40,2.5833333333333295,29.0,3609.0,20.756343578973137
50,2.66666666666667,15.5,2395.0,25.360558801715488
50,2.75,44.0,4274.0,17.639418335265404
40,2.8333333333333295,33.5,2855.0,21.43142024036166
30,2.91666666666667,38.0,1760.0,23.56060445200719
30,3.0,31.0,2085.0,20.272330015813928
30,3.0,36.0,2525.0,13.901530073649871
30,3.0,28.1,3230.0,20.611200418273445
40,3.0,16.0,2511.0,19.677455744690977
50,3.0,27.0,2901.0,21.036562354924037
50,3.0,43.1,2572.0,17.4456629355848
50,3.0,14.0,2694.0,35.070335250275505
60,2.91666666666667,31.0,2582.0,34.42648517140525
50,2.8333333333333295,25.0,4668.0,25.90126469357124
40,2.75,25.0,4209.0,29.80563218951597
40,2.66666666666667,13.0,2370.0,26.188023690884062
40,2.5833333333333295,18.0,3336.0,21.47892442978182
40,2.5,25.0,2164.0,16.82036919106232
50,2.56666666666667,33.0,3085.0,20.465102838371102
50,2.63333333333333,14.0,4499.0,39.670357639319235
50,2.7,19.0,3955.0,26.992780632714695
50,2.7666666666666706,19.0,2542.0,22.2300860198756
20,2.8333333333333295,17.0,2930.0,15.473333174442883
20,2.9,16.0,1995.0,3.564022628401297
30,2.9,15.0,2542.0,23.370465591534227
40,2.9,27.9,2556.0,35.50113812473558
60,2.9,19.0,2135.0,26.45017537135378
70,2.9,14.0,2979.0,40.30452837843546
90,2.9,20.2,1925.0,38.950726929138376
80,2.9,18.0,4952.0,43.48218102966141
50,2.86666666666667,19.0,3169.0,27.121822783678844
50,2.8333333333333295,16.0,3535.0,30.0877737741165
40,2.8,24.0,3940.0,15.65246212579389
50,2.7666666666666706,12.0,4294.0,33.6962891974573
60,2.7333333333333294,21.0,2930.0,37.010497125574844
80,2.7,20.2,2290.0,34.35861488287864
100,2.81666666666667,31.5,1995.0,39.906210044064686
80,2.93333333333333,27.5,4615.0,49.621419469726845
60,3.05,15.0,3430.0,35.111095126426115
60,3.16666666666667,15.5,4654.0,41.53488596329945
70,3.28333333333333,37.3,2511.0,35.767856772148654
70,3.4,32.0,2855.0,28.195864015033735
90,3.53333333333333,35.1,3329.0,43.06532320698535
90,3.6666666666666705,21.0,3003.0,41.08184575589719
90,3.8,28.0,3282.0,44.27355441622073
100,3.9333333333333296,14.0,1950.0,41.25273722699565
90,4.06666666666667,32.0,3900.0,51.953966886803116
80,4.2,23.9,2634.0,38.04106295109457
80,4.3333333333333295,9.0,4165.0,56.174180615116526
80,4.46666666666667,19.0,4098.0,34.26055530648263
90,4.6,28.0,3425.0,41.56065644417186
80,4.73333333333333,16.0,2264.0,40.63721352515101
80,4.86666666666667,26.8,2625.0,35.327343238404005
80,5.0,21.0,1867.0,37.21810638531747
60,4.78333333333333,21.0,3021.0,23.745627851146452
50,4.56666666666667,23.9,2120.0,21.956693847873723
50,4.35,34.5,2046.0,25.452115719222395
50,4.133333333333329,31.0,2350.0,18.917859131546418
70,3.9166666666666705,14.5,2223.0,40.01797587848435
70,3.7,15.0,3410.0,36.60638790770729
80,3.5833333333333295,17.0,3820.0,46.61671939325252
70,3.4666666666666694,26.0,3270.0,31.978840029021754
90,3.35,24.0,4732.0,50.28526390875504
80,3.2333333333333294,27.0,3830.0,36.06475019253124
70,3.11666666666667,24.0,1836.0,33.91037255769341
70,3.0,20.0,2264.0,37.730523444650274
80,2.86666666666667,34.0,2774.0,38.30466595781337
70,2.7333333333333294,11.0,4295.0,47.81240176445292
70,2.6,15.0,2472.0,46.647955873311446
80,2.4666666666666694,14.0,1968.0,32.908653335203674
70,2.3333333333333295,19.4,3672.0,28.073502841456772
70,2.2,13.0,3035.0,34.12703060712013
50,2.3333333333333295,33.0,2890.0,23.875254549714526
50,2.4666666666666694,21.5,1800.0,28.59184435481144
50,2.6,12.0,2430.0,30.123400513450584
100,2.7333333333333294,36.1,4615.0,45.72188007350781
140,2.86666666666667,30.5,2019.0,60.94882365175488
510,3.0,27.0,3085.0,211.04707246504148
370,2.95,20.0,3278.0,154.6308476624917
330,2.9,15.0,3264.0,145.11227867830152
250,2.85,21.5,2901.0,107.91744117886194
440,2.8,21.5,4335.0,183.48139505880695
400,2.75,18.0,3530.0,161.78898048197024
340,2.7,30.5,2125.0,131.5605093523776
90,2.55,20.0,2065.0,46.61737387852184
90,2.4,14.0,2905.0,33.48542667212833
160,2.25,18.0,2120.0,65.18742823383776
340,2.1,14.0,2600.0,143.38099210901228
240,1.95,15.5,2295.0,108.44741231628063
420,1.8,33.0,2288.0,177.54836879350333
130,1.68333333333333,29.0,2835.0,45.28730646440344
350,1.56666666666667,21.0,2155.0,143.4942354570528
280,1.45,23.7,2265.0,114.72538180603476
140,1.33333333333333,15.0,4633.0,82.49464811781868
120,1.21666666666667,14.0,2125.0,56.41361268151997
80,1.1,19.1,2295.0,34.93883580460172
80,1.01666666666667,33.5,4732.0,33.06026876462745
230,0.933333333333333,24.0,2085.0,107.2521258726053
390,0.85,37.0,1970.0,154.06476923692094
140,0.766666666666667,18.5,2265.0,57.20758029577174
80,0.683333333333333,17.6,2110.0,35.592877670715254
70,0.6,25.0,2050.0,34.675705353791365
80,0.666666666666667,26.0,2910.0,34.73826928783721
60,0.733333333333333,24.0,4376.0,26.18724328713345
80,0.8,21.6,2572.0,35.644439586332204
60,0.866666666666667,36.4,3781.0,25.1164757927867
60,0.933333333333333,20.0,1834.0,30.555793130887032
60,1.0,24.0,4165.0,33.09254982129865
50,0.8333333333333329,16.5,2375.0,22.918627804134136
60,0.666666666666667,31.5,2678.0,31.421397154634896
60,0.5,18.5,2025.0,35.59937789919791
70,0.333333333333333,34.1,2226.0,25.772422204395504
50,0.166666666666667,13.0,3725.0,31.18416937156789
40,0.0,38.0,1835.0,14.795793724902296
40,0.0,25.0,2670.0,24.854510200452005
30,0.0,16.0,2755.0,14.372899562983502
40,0.0,15.5,3870.0,27.27641829066631
50,0.0,20.8,3525.0,31.403244447059883
50,0.0,18.0,3605.0,29.712506701480365
50,0.0,32.9,3282.0,24.141089499980612
50,0.0666666666666667,29.0,1985.0,32.65419207405297
50,0.133333333333333,19.0,2671.0,33.31310875765155
50,0.2,34.0,2295.0,19.1374480802849
40,0.266666666666667,32.4,1867.0,25.723508323973412
50,0.333333333333333,14.0,4209.0,35.104923771817056
40,0.4,36.0,1965.0,24.80438374211369
50,0.43333333333333296,17.0,2901.0,19.484783785055264
50,0.46666666666666706,13.0,2910.0,27.024156388583975
50,0.5,26.5,2670.0,24.69849491854148
50,0.533333333333333,28.0,3465.0,32.72024067159336
20,0.566666666666667,44.0,2790.0,14.342680837461762
20,0.6,29.0,2226.0,19.632829081081137
30,0.5166666666666672,16.0,3962.0,22.78858668525462
30,0.43333333333333296,26.0,4140.0,19.42674961913537
50,0.35,24.3,2648.0,29.28231761160766
50,0.266666666666667,28.8,2330.0,24.077586890459358
60,0.18333333333333296,17.5,2855.0,38.145528311691336
50,0.1,22.0,2434.0,23.603716519504175
40,0.0833333333333333,30.0,3725.0,27.250750446558392
50,0.0666666666666667,30.9,3410.0,20.26257063715957
40,0.05,33.0,3940.0,20.158432523272257
40,0.0333333333333333,19.0,2720.0,20.939100488221694
40,0.0166666666666667,28.1,4951.0,22.95619283599267
50,0.0,33.0,3264.0,15.444189738764235
60,0.0166666666666667,17.5,2560.0,27.126838429157992
40,0.0333333333333333,13.0,4312.0,29.572164881945447
30,0.05,32.8,1755.0,15.464297968247873
20,0.0666666666666667,24.0,3155.0,20.76450541562805
20,0.0833333333333333,26.6,2120.0,11.045742607611544
30,0.1,18.0,3645.0,14.895919997365594
50,0.116666666666667,25.0,2755.0,37.65863406479974
40,0.133333333333333,13.0,2472.0,30.211409949975753
60,0.15,19.1,2290.0,25.748111298909183
50,0.166666666666667,13.0,2408.0,24.70185219458775
40,0.18333333333333296,37.7,2900.0,24.839851191202797
60,0.2,21.0,3230.0,33.54732059308866
40,0.216666666666667,19.0,2830.0,25.08027102095425
50,0.233333333333333,30.5,2395.0,23.761477252695446
40,0.25,22.0,3021.0,19.653474989221294
80,0.266666666666667,18.0,4456.0,36.28757708991442
50,0.28333333333333294,25.0,2100.0,25.598818526218242
40,0.3,18.0,2130.0,23.699362383758363
20,0.38333333333333297,34.4,2375.0,7.999467029356728
150,0.46666666666666706,13.0,2000.0,63.60218314164775
330,0.55,30.9,2506.0,139.32627338682062
150,0.633333333333333,18.0,3781.0,69.15038040885372
110,0.716666666666667,20.0,2592.0,48.977289656969056
60,0.8,15.5,2300.0,33.02056046485565
60,0.883333333333333,13.0,2905.0,28.245617844424295
60,0.966666666666667,31.0,2890.0,32.85400315456467
60,1.05,30.7,1968.0,26.937525679196302
60,1.13333333333333,33.0,3436.0,27.42680676030838
170,1.21666666666667,21.5,2375.0,81.98898496110449
700,1.3,23.0,1795.0,279.937393561471
630,1.45,19.0,2210.0,272.5021993340123
370,1.6,20.0,4363.0,154.49515899006025
280,1.75,17.0,2600.0,122.16638967140298
270,1.9,23.2,3211.0,113.41368956607587
350,2.05,17.0,2245.0,143.53923836107117
590,2.2,27.0,3962.0,244.11857704012579
500,2.38333333333333,24.3,3430.0,206.7490644890321
360,2.56666666666667,22.0,4215.0,156.060069821501
330,2.75,30.0,3609.0,133.94403030616914
510,2.93333333333333,16.0,2300.0,219.24627574121965
630,3.11666666666667,28.1,2965.0,254.87596274292216
410,3.3,22.0,2223.0,177.82232450343184
290,3.41666666666667,22.0,3504.0,127.50000674078231
330,3.53333333333333,13.0,3735.0,142.98502277953355
230,3.65,31.3,3449.0,96.9218987614637
180,3.7666666666666706,18.5,4055.0,85.7000925563903
80,3.8833333333333298,24.0,4699.0,41.564284341139505
70,4.0,37.3,3410.0,26.867471848463364
50,3.9666666666666694,15.0,4140.0,33.51221185330704
350,3.9333333333333296,26.0,4906.0,153.8019595568412
630,3.9,19.0,1845.0,258.89960762828287
470,3.86666666666667,28.0,3140.0,189.1979480729121
310,3.8333333333333295,22.0,2665.0,137.6044222091034
270,3.8,30.7,2391.0,116.52846854697663
220,4.0833333333333295,27.2,2215.0,91.8014058347128
240,4.36666666666667,27.0,1950.0,102.4289971324921
240,4.65,18.0,2254.0,101.52091732380485
350,4.93333333333333,19.2,4951.0,148.1850240391254
70,5.21666666666667,16.0,4385.0,39.63991248177565
180,5.5,12.0,4080.0,85.89454358612211
190,5.28333333333333,32.0,3870.0,87.70330951979668
410,5.06666666666667,13.0,1937.0,178.1652785025016
290,4.85,32.0,2560.0,129.48704622353168
280,4.633333333333329,16.5,2451.0,108.15817812616174
260,4.41666666666667,14.0,2130.0,111.3914078065014
260,4.2,21.6,2700.0,110.07148941614362
220,3.7666666666666706,14.0,2634.0,93.79321512602436
200,3.3333333333333295,18.0,3880.0,91.2643304324358
120,2.9,16.0,4295.0,64.49287350082525
50,2.4666666666666694,29.0,2219.0,27.00089402645389
50,2.03333333333333,39.0,1937.0,13.103223400878857
50,1.6,20.8,2155.0,21.934389802724624
40,1.91666666666667,17.0,4638.0,32.45636398487848
60,2.2333333333333294,36.0,2600.0,24.03235735640023
80,2.55,15.0,2420.0,38.758272607733474
80,2.86666666666667,16.0,1915.0,36.086763632456524
90,3.18333333333333,33.0,2914.0,48.86516657029163
70,3.5,17.0,4140.0,29.34660912296585
70,3.15,18.0,3955.0,33.98266854982403
90,2.8,13.0,2215.0,43.854192749739866
80,2.45,17.5,1945.0,41.49138158532279
100,2.1,43.1,4464.0,48.80802111004322
110,1.75,21.6,2790.0,45.33588377202753
190,1.4,32.4,2135.0,79.98957771313911
330,1.53333333333333,13.0,2735.0,146.87318747338782
460,1.66666666666667,43.4,2075.0,180.8297622155426
140,1.8,17.6,2164.0,55.17956137315719
100,1.93333333333333,13.0,3035.0,48.61889282019438
120,2.06666666666667,26.0,4633.0,53.67210244320136
120,2.2,28.0,1800.0,50.144229768154894
120,2.11666666666667,19.0,2164.0,63.65993677771217
120,2.03333333333333,12.0,2255.0,58.50833385293037
110,1.95,25.1,2615.0,44.24669357101739
110,1.86666666666667,19.1,2625.0,50.57498424733727
120,1.78333333333333,14.0,1795.0,56.56860123047374
90,1.7,19.0,2051.0,38.911793766555846
80,1.55,20.0,2245.0,38.40694433668452
90,1.4,17.0,2720.0,43.58421867622486
100,1.25,16.0,3445.0,48.77193367794071
100,1.1,18.0,3211.0,48.40413818280716
90,0.95,22.0,4220.0,43.719981590084764
90,0.8,13.0,3155.0,45.68194348703092
90,0.766666666666667,46.6,3410.0,38.589354293759094
60,0.733333333333333,26.0,1950.0,22.811652217240947
70,0.7,14.0,2933.0,46.04687672634024
60,0.666666666666667,27.0,2223.0,26.24681150174066
90,0.633333333333333,32.3,3940.0,41.65625612873925
70,0.6,26.0,3433.0,36.864356393721195
60,0.566666666666667,34.4,3169.0,28.845836843159976
60,0.533333333333333,26.4,3520.0,30.145555065550255
60,0.5,27.0,3420.0,28.37918720076655
60,0.46666666666666706,33.0,2615.0,24.215955599428373
60,0.43333333333333296,27.0,2035.0,27.16282288493668
60,0.4,15.0,4042.0,40.52193964235139
50,0.35,33.8,3380.0,18.202218840631247
70,0.3,20.0,2300.0,23.678686636750996
60,0.25,30.0,1825.0,27.664463211497942
70,0.2,26.0,2965.0,41.70211690084594
60,0.15,29.0,1835.0,31.673958290357348
50,0.1,15.0,1834.0,27.039996355547363
60,0.216666666666667,23.0,3605.0,26.380995913353317
50,0.333333333333333,18.5,4154.0,27.62710859259706
60,0.45,20.0,1925.0,27.921897046565558
70,0.566666666666667,19.8,2110.0,31.098876922749714
60,0.683333333333333,28.8,1945.0,25.03945448327203
60,0.8,20.2,1773.0,30.465394574799966
60,0.866666666666667,31.3,2511.0,28.601016428650897
50,0.933333333333333,18.6,2430.0,21.756853202698395
40,1.0,18.0,2950.0,23.02087456715903
50,1.06666666666667,26.0,3630.0,31.794874098055544
40,1.13333333333333,17.0,2565.0,20.898223668803645
50,1.2,43.1,4732.0,22.392217040104935
60,1.01666666666667,13.0,3102.0,35.44177234237819
50,0.8333333333333329,15.0,3870.0,33.78929520853385
40,0.65,29.0,1795.0,14.204827221396894
30,0.46666666666666706,29.0,3439.0,16.759643663789962
20,0.28333333333333294,25.1,3380.0,16.535528417325676
30,0.1,34.2,1755.0,4.448740533005935
30,-0.05,31.0,4499.0,21.89258837890599
50,-0.2,31.0,2735.0,27.52003003720763
50,-0.35,15.0,2890.0,27.563448454709064
60,-0.5,15.0,2330.0,25.249869411365083
50,-0.65,16.2,2890.0,24.01134757007754
40,-0.8,23.0,1795.0,25.73966262325878
50,-0.75,21.5,3233.0,35.532726089040295
40,-0.7,16.9,1975.0,23.669754150617067
50,-0.65,36.1,3907.0,36.12590625559778
50,-0.6,16.0,2124.0,22.244708450928908
50,-0.55,33.0,2600.0,27.319966266638104
50,-0.5,32.0,2795.0,26.29559283737964
50,-0.5166666666666672,15.0,2085.0,36.74357384880064
50,-0.533333333333333,28.0,2711.0,29.998066578779603
40,-0.55,16.9,2219.0,21.13370997193685
30,-0.566666666666667,13.0,3205.0,30.98358625948088
20,-0.5833333333333329,21.0,1965.0,13.463920674799438
30,-0.6,22.0,2620.0,16.472911350930595
70,-0.566666666666667,19.0,4699.0,43.02784234673698
80,-0.533333333333333,32.9,2901.0,42.30769345342537
60,-0.5,35.0,2711.0,26.385645947811994
50,-0.46666666666666706,20.2,3777.0,29.989936125121076
50,-0.43333333333333296,16.0,3664.0,25.04841639187567
50,-0.4,22.4,2830.0,31.83064531473407
40,-0.18333333333333296,27.0,1975.0,27.858100266397614
50,0.0333333333333333,32.3,2254.0,23.00538138910856
60,0.25,17.0,2205.0,27.881627877405418
60,0.46666666666666706,21.5,3155.0,30.562134737498848
50,0.683333333333333,30.0,2702.0,29.849911059614882
40,0.9,14.0,2639.0,23.116526641957815
50,1.03333333333333,34.0,2125.0,28.939653512713374
30,1.16666666666667,35.1,2945.0,15.416521940859822
30,1.3,20.2,2164.0,22.937607501495982
20,1.43333333333333,32.4,2200.0,10.511079677578667
30,1.56666666666667,19.1,1965.0,10.96111122813679
60,1.7,35.7,3955.0,23.807878690467852
50,2.13333333333333,14.0,3459.0,26.770343691864284
50,2.56666666666667,26.0,4096.0,28.845644322832868
40,3.0,24.0,2189.0,32.58956398123163
50,3.43333333333333,18.0,3205.0,35.06090011569097
40,3.86666666666667,27.0,2489.0,20.430300936337932
40,4.3,39.4,1985.0,23.232766318344133
50,4.48333333333333,38.0,4363.0,23.965460664464235
70,4.66666666666667,21.0,2200.0,29.676952999219168
60,4.85,14.0,1937.0,41.51433849280998
40,5.03333333333333,16.9,2085.0,24.8708449653409
40,5.21666666666667,14.0,3436.0,28.89136175846971
80,5.4,32.1,3563.0,34.709446138468884
390,5.56666666666667,18.0,3264.0,166.74532424658628
180,5.73333333333333,25.0,2542.0,81.62586725951817
50,5.9,26.0,1975.0,30.492788778901083
70,6.06666666666667,17.0,2125.0,46.1757765222863
70,6.23333333333333,11.0,4042.0,59.410765415908315
220,6.4,18.6,4997.0,94.62838189715542
310,6.41666666666667,19.9,2150.0,134.45013032972875
80,6.43333333333333,22.0,2735.0,41.22179095448179
60,6.45,23.0,3270.0,35.489080593829236
50,6.46666666666667,26.0,2945.0,24.392871649863007
60,6.48333333333333,27.9,4312.0,27.424101218827197
60,6.5,28.0,2702.0,28.685998724845156
50,6.56666666666667,26.0,3381.0,21.821953395843707
50,6.633333333333329,22.4,3329.0,31.65357376960906
40,6.7,13.0,2525.0,23.370372155278876
30,6.76666666666667,17.0,3086.0,16.032581790752026
20,6.8333333333333295,36.1,2171.0,13.805843150079323
20,6.9,26.4,3870.0,8.11710291605327
40,6.85,37.2,4135.0,17.16879854299355
50,6.8,13.0,4098.0,32.03136650322194
50,6.75,17.0,3380.0,32.627291835962225
60,6.7,25.0,2320.0,25.963008977345368
40,6.65,25.0,4746.0,27.90323386792339
40,6.6,29.5,3158.0,14.582725539786242
50,6.66666666666667,36.0,2046.0,23.27557456502328
40,6.73333333333333,35.0,2405.0,18.00131800596302
50,6.8,16.0,4657.0,29.917622775903794
50,6.86666666666667,14.0,3158.0,29.348300952805566
60,6.93333333333333,20.0,3288.0,26.41947145330459
40,7.0,14.0,4464.0,32.76457223137645
40,6.81666666666667,16.0,4633.0,21.398312278926564
30,6.633333333333329,20.0,2451.0,18.072794964868425
40,6.45,19.0,1937.0,26.0590360276322
60,6.26666666666667,26.0,3150.0,25.069755922317334
80,6.0833333333333295,11.0,2830.0,42.49404007408225
100,5.9,22.0,1915.0,45.08214744510796
110,5.8,14.0,3140.0,58.528855687865494
110,5.7,38.0,1649.0,52.019806827621785
260,5.6,43.1,3525.0,106.90163208387713
760,5.5,28.0,3021.0,310.7469357683172
660,5.4,29.8,1990.0,263.6178010912044
130,5.3,26.6,3609.0,57.86914923255622
110,5.31666666666667,14.0,2164.0,50.68167693089639
120,5.3333333333333295,33.5,3821.0,52.17628640453045
130,5.35,32.8,2930.0,56.31194538403673
120,5.36666666666667,14.0,2990.0,63.92382302579645
130,5.383333333333329,15.0,3211.0,67.00111847916642
120,5.4,26.0,4055.0,55.969703450592206
110,5.23333333333333,33.0,2003.0,50.762745114120605
100,5.06666666666667,26.8,4380.0,52.97071592763849
90,4.9,27.0,2171.0,36.69672915863314
100,4.73333333333333,30.7,1965.0,39.93828810853587
100,4.56666666666667,31.0,1867.0,44.35452245995223
130,4.4,23.0,3672.0,63.498657428068235
100,4.45,11.0,2515.0,49.59024468490468
90,4.5,29.0,3365.0,44.21092731923071
100,4.55,18.0,3465.0,49.43094860824641
100,4.6,19.2,2065.0,49.89863946310076
100,4.65,23.0,2740.0,50.61802422370878
100,4.7,17.5,3270.0,37.62402544972193
80,4.68333333333333,30.0,2395.0,25.983545917367998
50,4.66666666666667,25.0,2702.0,28.697278605304824
40,4.65,27.0,3693.0,19.126623915277296
40,4.633333333333329,18.0,2489.0,24.852559211206007
50,4.61666666666667,31.8,2671.0,19.654327793783615
50,4.6,16.0,2720.0,24.39847233324828
30,4.6,16.5,3432.0,20.21226810019456
30,4.6,18.0,2640.0,23.236430817741812
30,4.6,15.0,4615.0,21.391203353335825
40,4.6,17.7,4385.0,30.266167719364418
40,4.6,27.2,4615.0,17.44003998682021
50,4.6,18.5,2220.0,30.10712075487959
50,4.6,34.7,3664.0,26.575437775141395
50,4.6,26.6,2265.0,21.69876455886892
50,4.6,14.0,2279.0,25.368794596333714
50,4.6,34.0,3820.0,22.451851776683064
50,4.6,25.0,2745.0,20.289834716737126
50,4.6,37.0,3535.0,23.22853745112961
50,4.56666666666667,24.0,3360.0,25.56623266478201
50,4.53333333333333,24.0,2125.0,19.64752774446034
50,4.5,38.0,3039.0,19.949143983213762
40,4.46666666666667,36.0,2226.0,19.93085967162427
40,4.43333333333333,15.5,3664.0,31.909280261205495
30,4.4,27.2,2901.0,17.335008163667798
30,4.35,19.0,2635.0,11.225851306283129
30,4.3,13.0,3425.0,27.68902946058567
40,4.25,21.0,4376.0,29.799255728212266
50,4.2,18.5,2665.0,22.771213035761225
50,4.15,29.8,3210.0,30.617459526225055
40,4.1,26.6,4699.0,29.40572731066179
40,4.03333333333333,33.5,2833.0,13.835836122199122
60,3.9666666666666694,23.6,2506.0,19.97475586990531
50,3.9,20.0,4638.0,32.30843499513046
50,3.8333333333333295,15.5,2930.0,26.67644706975281
60,3.7666666666666706,13.0,4154.0,36.54427419880709
40,3.7,12.0,4457.0,34.534665192550214
50,3.75,17.5,2525.0,33.4891134191844
40,3.8,24.0,2711.0,19.165371321501006
50,3.85,19.2,4237.0,35.468072012950664
40,3.9,14.0,3433.0,19.996783465250406
50,3.95,18.5,2220.0,33.27849607113169
50,4.0,27.2,1940.0,26.480512612007022
40,3.95,11.0,2125.0,30.99737791941657
20,3.9,15.0,1995.0,20.930634510589996
20,3.85,18.6,3169.0,8.684339681429186
30,3.8,38.0,3380.0,26.636337869372312
50,3.75,18.0,1995.0,12.959976908152461
40,3.7,24.0,4141.0,21.048459372768395
50,3.7666666666666706,25.0,4502.0,30.053086115701095
60,3.8333333333333295,19.8,3955.0,37.864530153724054
50,3.9,21.0,2833.0,28.738618285175846
50,3.9666666666666694,31.5,3725.0,32.60889572660898
40,4.03333333333333,20.5,2074.0,12.107567034663628
50,4.1,13.0,4100.0,37.704161873043795
80,4.06666666666667,15.0,3725.0,43.12191810622
40,4.03333333333333,16.0,3725.0,33.795949030995416
50,4.0,29.0,3035.0,26.2467613891402
50,3.9666666666666694,17.5,2300.0,33.59195700001673
60,3.9333333333333296,18.0,2391.0,30.112528751594137
70,3.9,12.0,1955.0,37.580911939204945
30,3.9833333333333294,20.0,4657.0,21.221500172718915
30,4.06666666666667,12.0,3070.0,18.993492334613585
300,4.15,17.0,2506.0,124.62285319955967
190,4.23333333333333,24.0,2565.0,79.51794406485881
510,4.31666666666667,36.0,2200.0,209.72053274390953
200,4.4,20.8,2190.0,81.2845304473435
200,4.5,13.0,2123.0,88.40285347726712
360,4.6,20.0,2126.0,146.53814552717202
100,4.7,22.0,2155.0,40.11331843238308
60,4.8,12.0,4354.0,46.592156768642745
70,4.9,24.0,2045.0,24.058090609242775
70,5.0,27.0,2807.0,37.574898892841546
280,5.15,20.0,1825.0,105.37546245030107
370,5.3,26.0,3962.0,160.25282945805537
50,5.45,26.4,1995.0,19.58986972926546
90,5.6,24.0,2420.0,33.863664860187654
70,5.75,22.0,2933.0,38.53721720636166
60,5.9,18.0,3085.0,31.37098485737058
60,5.98333333333333,26.0,3850.0,32.047036496939576
30,6.06666666666667,22.0,3415.0,23.318348105814874
30,6.15,38.0,2711.0,15.875348427526255
50,6.23333333333333,25.0,3459.0,23.82875846943368
50,6.31666666666667,36.1,1800.0,14.497876728691192
70,6.4,19.0,2265.0,30.34405492570103
50,6.41666666666667,26.0,2003.0,19.47822399006783
40,6.43333333333333,13.0,2542.0,16.912773746164632
50,6.45,20.0,4294.0,33.4845621820271
50,6.46666666666667,25.5,2300.0,30.808909267816848
40,6.48333333333333,24.0,2145.0,14.94126582260571
50,6.5,23.2,3193.0,29.481287093581116
50,6.633333333333329,12.0,4997.0,35.615970322779454
80,6.76666666666667,14.0,4354.0,44.974826443799465
90,6.9,29.0,2694.0,36.96468192337737
90,7.03333333333333,20.2,3672.0,35.40418115885435
80,7.16666666666667,30.0,2900.0,34.26555612209449
70,7.3,22.0,2979.0,29.26991789407967
60,7.233333333333332,18.0,2300.0,35.50932114866793
70,7.16666666666667,15.0,2660.0,25.226275040850716
100,7.1,9.0,2408.0,51.72063933593821
110,7.03333333333333,19.0,3436.0,50.558561374532445
110,6.96666666666667,18.0,1795.0,47.81851446293226
110,6.9,25.0,2945.0,52.03809788456754
110,6.85,19.4,2735.0,51.464132862635765
100,6.8,15.0,2254.0,53.82788783115101
110,6.75,24.0,2890.0,43.035292980733615
120,6.7,19.0,1990.0,54.64115730082561
130,6.65,20.0,3563.0,62.4299381476752
100,6.6,30.9,2164.0,38.06513128658727
110,6.5833333333333295,25.0,4055.0,60.04890266997154
120,6.56666666666667,27.0,1845.0,49.737798856946895
110,6.55,17.6,1760.0,53.408221506766
100,6.53333333333333,30.0,2957.0,39.79792238891034
